x,y,z,E1,E2,P,PCA_1,PCA_2,x',y',z',dx,dy,dz
24.999999999999993,-6.167366120359337,-2.5581934425947983,4.0,4.0,0.15,0.0,0.0,39.36585861573051,-22.574683137418667,-9.254323004457829,0.30193094632829853,-0.2584142555984628,-0.1725072084371707
25.0,-6.666666666666669,1.1710785563660906e-16,4.0,4.0,0.15,0.0,0.0,38.41149799728383,-24.1595013455513,6.410919715067441e-05,0.2872834624862736,-0.2378804029123886,-0.11353449454823486
24.999999999999993,-3.1977418032435003,-7.709207650449169,4.0,4.0,0.15,0.0,0.0,36.49075376342242,-10.354925425462248,-26.5807978109323,0.2686029856960197,-0.18553960655772708,-0.2765677878695247
24.999999999999996,-5.882410746906225,-5.882410746906225,4.0,4.0,0.15,0.0,0.0,34.745681075390664,-19.08083965577094,-19.707237285752143,0.28598210228171284,-0.27149511309653096,-0.2512328976028638
24.999999999999993,-7.7092076504491684,-3.197741803243498,4.0,4.0,0.15,0.0,0.0,33.20117937560738,-24.96207082698549,-10.34457894196957,0.28731371554243446,-0.31667546756963844,-0.18769896935556912
25.0,-8.333333333333336,7.669178585510828e-16,4.0,4.0,0.15,0.0,0.0,32.270131996837165,-26.782977111328446,7.10708029670624e-05,0.2729501154270886,-0.2869277352983845,-0.1102625181426049
24.999999999999993,-3.837290163892199,-9.251049180539004,4.0,4.0,0.15,0.0,0.0,30.338739406492937,-11.209411048997525,-29.045977715387924,0.24394401642260946,-0.2048925646883777,-0.29820470135456084
24.999999999999993,-7.0588928962874675,-7.058892896287467,4.0,4.0,0.15,0.0,0.0,28.4610516347418,-20.63613079854893,-21.48994661016515,0.25969433298912786,-0.30832142375927407,-0.27179601764723316
24.999999999999996,-9.251049180539006,-3.837290163892199,4.0,4.0,0.15,0.0,0.0,26.857957288623226,-26.9978223634744,-11.26093941052687,0.26100324282151266,-0.362810191641031,-0.19708491351008106
24.999999999999993,-10.000000000000002,1.0970636642568929e-15,4.0,4.0,0.15,0.0,0.0,25.99372945587959,-29.012181780195352,7.698617843618022e-05,0.24957767438093076,-0.32669591381088625,-0.10416930091417091
25.0,-4.476838524540897,-10.79289071062884,4.0,4.0,0.15,0.0,0.0,23.94012060345766,-11.99612527055159,-30.99895577554657,0.21044373776591888,-0.21210175226883407,-0.30491982030400144
25.0,-8.235375045668713,-8.235375045668711,4.0,4.0,0.15,0.0,0.0,21.97001368750284,-22.109053203685704,-22.893932476476422,0.22166216380073928,-0.3255050021861868,-0.2765092803435675
24.999999999999993,-10.792890710628841,-4.476838524540895,4.0,4.0,0.15,0.0,0.0,20.296988881640747,-28.885163164401373,-11.99054332276967,0.22323053101650112,-0.3868152337896573,-0.19468781433441906
24.999999999999993,-11.66666666666667,4.472724873037515e-16,4.0,4.0,0.15,0.0,0.0,19.426939934107548,-30.870869790971543,8.191835788889839e-05,0.21718163432601378,-0.3527162290137631,-0.09416058189589921
37.49999999999999,-1.9186450819460996,-4.625524590269502,4.0,4.0,0.15,0.0,0.0,49.78172432736178,-8.6226624227071,-21.33072781120446,0.28173229785139664,-0.11256779333586357,-0.20567575428067725
37.5,-4.625524590269505,-1.9186450819460998,4.0,4.0,0.15,0.0,0.0,47.37772678504022,-21.103403147267894,-8.68015531047232,0.30338876619355437,-0.17445349138217908,-0.14880414126311636
37.49999999999999,-2.558193442594802,-6.167366120359337,4.0,4.0,0.15,0.0,0.0,44.17490414035568,-10.080973732753074,-25.112145577863945,0.2785557254851023,-0.13522519787603055,-0.23104583642113755
37.49999999999999,-4.705928597524981,-4.70592859752498,4.0,4.0,0.15,0.0,0.0,42.603338803450704,-18.578996444093622,-18.85258795913439,0.2986932818717259,-0.19511334258992388,-0.2090327271594834
37.49999999999999,-6.167366120359336,-2.5581934425947983,4.0,4.0,0.15,0.0,0.0,41.175597219567344,-24.318977974356617,-10.053387374256396,0.3026278000448236,-0.22724273182733024,-0.16028937202603247
37.5,-6.66666666666667,-1.3670922431142066e-15,4.0,4.0,0.15,0.0,0.0,40.26396233355156,-26.125856251053275,6.932707944476551e-05,0.2874659158714415,-0.2053568882418757,-0.10582985810315802
37.5,-3.1977418032434994,-7.709207650449168,4.0,4.0,0.15,0.0,0.0,38.20319241058523,-11.230977056464235,-28.306696710973778,0.2642808359715059,-0.15803238274887832,-0.25824875431614036
37.49999999999999,-5.882410746906222,-5.8824107469062215,4.0,4.0,0.15,0.0,0.0,36.40144431806663,-20.60513739486065,-21.17225521427005,0.28457156997663136,-0.2394551826655715,-0.2353264903600108
37.49999999999999,-7.709207650449169,-3.1977418032434985,4.0,4.0,0.15,0.0,0.0,34.831597125242574,-26.90953707652351,-11.247381953233909,0.2882534904034712,-0.2834958035449081,-0.17442430883401794
37.5,-8.333333333333336,-3.998045287425436e-16,4.0,4.0,0.15,0.0,0.0,33.91939371858807,-28.93126395749706,7.677145642788332e-05,0.27365059172011946,-0.25285136104751316,-0.09921035908531523
37.49999999999999,-3.8372901638921975,-9.251049180539,4.0,4.0,0.15,0.0,0.0,31.907316871597033,-12.182217790276795,-30.978859634713103,0.23913715850128708,-0.17508241516457979,-0.2796767954599277
37.5,-7.058892896287468,-7.058892896287467,4.0,4.0,0.15,0.0,0.0,29.94435784484816,-22.3004619625964,-23.124005523800577,0.2568092233064874,-0.27543239138998793,-0.2562794538361336
37.49999999999999,-9.251049180539006,-3.837290163892198,4.0,4.0,0.15,0.0,0.0,28.280324628619802,-29.092896307851166,-12.260243940407069,0.26021807851942463,-0.33071038378725487,-0.18450844199032576
37.49999999999999,-10.000000000000002,6.84597331432338e-16,4.0,4.0,0.15,0.0,0.0,27.402478802890712,-31.297719500692356,8.30510382287283e-05,0.24997876560771531,-0.2940176343243438,-0.09125844951626742
37.5,-4.476838524540899,-10.792890710628837,4.0,4.0,0.15,0.0,0.0,25.32800525693775,-13.04424133062695,-33.19311277326106,0.20335422226512528,-0.18046836233330749,-0.28772224734674207
37.5,-8.235375045668713,-8.235375045668711,4.0,4.0,0.15,0.0,0.0,23.23179683198965,-23.865356487650715,-24.72537687437849,0.21522391992676512,-0.29305456094582916,-0.26321851733308255
37.49999999999999,-10.792890710628837,-4.476838524540897,4.0,4.0,0.15,0.0,0.0,21.456377856253056,-31.086871522422197,-13.090078228778074,0.21847380564261093,-0.3563841498067126,-0.18384126179820912
37.49999999999999,-11.66666666666667,5.748424995718083e-16,4.0,4.0,0.15,0.0,0.0,20.555731266552055,-33.332349988568296,8.84500953206095e-05,0.21684659822605892,-0.3186693031928553,-0.08180457156596486
50.0,-1.918645081946101,-4.625524590269503,4.0,4.0,0.15,0.0,0.0,51.75651657228439,-9.045598902614538,-22.38004728488043,0.2767942722379125,-0.09912136770276198,-0.19470270976808435
50.0,-3.529446448143736,-3.5294464481437355,4.0,4.0,0.15,0.0,0.0,50.54497741382432,-16.975743461478494,-16.92695063802811,0.2965976428095627,-0.13709725469070982,-0.17543830509851627
50.0,-4.625524590269504,-1.9186450819461005,4.0,4.0,0.15,0.0,0.0,49.39205006704802,-22.52205808921255,-9.079333921496536,0.30140368109733656,-0.15676700272822292,-0.13937209798705702
50.0,-2.5581934425948,-6.167366120359335,4.0,4.0,0.15,0.0,0.0,46.063938061469486,-10.57569549229158,-26.3605869895356,0.2747424619219444,-0.11737691955448655,-0.21734269214065366
50.0,-4.70592859752498,-4.705928597524977,4.0,4.0,0.15,0.0,0.0,44.47629746887996,-19.667113530011424,-19.771615293505572,0.2985153480277588,-0.17336297380293075,-0.19380912746621698
50.0,-6.167366120359336,-2.5581934425948,4.0,4.0,0.15,0.0,0.0,43.04542787465409,-25.919056400223607,-10.520669645017815,0.30400059657417755,-0.20168482170760432,-0.1447956020184871
50.0,-6.6666666666666705,-9.292470163242296e-16,4.0,4.0,0.15,0.0,0.0,42.15156420139919,-27.976355852368073,7.42375302885607e-05,0.28780941000941584,-0.17576015211173027,-0.09502134351602724
50.0,-3.1977418032435003,-7.70920765044917,4.0,4.0,0.15,0.0,0.0,39.96723267070963,-11.801963722013905,-29.80377962385912,0.2608551646792004,-0.13676306218634354,-0.2438748605269263
50.0,-5.882410746906225,-5.882410746906225,4.0,4.0,0.15,0.0,0.0,38.09995756158499,-21.8509023099285,-22.260442911100785,0.2852885538473282,-0.21528693982963545,-0.22003777722444529
50.0,-7.70920765044917,-3.197741803243498,4.0,4.0,0.15,0.0,0.0,36.47882422099401,-28.72777224218256,-11.789704458678214,0.29094030569057955,-0.25619339779543127,-0.1581024109169941
50.0,-8.333333333333337,-3.925036628052453e-16,4.0,4.0,0.15,0.0,0.0,35.557111042977596,-31.013563452379184,8.229700709777448e-05,0.27517651237949714,-0.2195785068824787,-0.08539973571574941
50.0,-3.8372901638922,-9.251049180539006,4.0,4.0,0.15,0.0,0.0,33.53714441468853,-12.820481328630184,-32.72061353549588,0.23508044584478538,-0.15088863621729617,-0.266106046641034
50.0,-7.058892896287468,-7.058892896287468,4.0,4.0,0.15,0.0,0.0,31.45952385270998,-23.684430121925374,-24.378267084077294,0.2564954243387585,-0.2504234619023035,-0.2434366589689314
50.0,-9.251049180539002,-3.837290163892197,4.0,4.0,0.15,0.0,0.0,29.69188927620101,-31.10403197795623,-12.874317079238848,0.26166887593811905,-0.3042039370138667,-0.17036802927290776
50.0,-10.000000000000002,1.4423969071373937e-16,4.0,4.0,0.15,0.0,0.0,28.773352601902587,-33.59150931353349,8.9137795617896e-05,0.25085887315055644,-0.2596169943151988,-0.07637745733277966
50.0,-4.4768385245408995,-10.79289071062884,4.0,4.0,0.15,0.0,0.0,26.844417308089866,-13.727326048989063,-35.12207707209078,0.19736637075380337,-0.15336248226630803,-0.2758430821971083
50.0,-8.235375045668713,-8.235375045668713,4.0,4.0,0.15,0.0,0.0,24.598562503025455,-25.32501728669772,-26.10992140569863,0.21171412357253727,-0.2663268491524148,-0.25331817729540573
50.0,-10.792890710628837,-4.476838524540897,4.0,4.0,0.15,0.0,0.0,22.68427321040835,-33.20366197041143,-13.76238622346081,0.21563237480837238,-0.3296276453850736,-0.1726679616765576
50.0,-11.66666666666667,5.257771102379403e-16,4.0,4.0,0.15,0.0,0.0,21.72775155045286,-35.773887998682376,9.492891453970281e-05,0.21484869917615157,-0.28308158526918703,-0.0689656682174783
-1.1720193518662017e-16,-4.625524590269501,1.9186450819461003,4.0,4.0,0.15,0.0,0.0,40.12801367217213,-15.862522476913615,6.4147224808066055,0.262202472401113,-0.20220741344625906,-0.0713362821443431
-2.1570415377137042e-32,-3.5294464481437338,3.5294464481437338,4.0,4.0,0.15,0.0,0.0,40.14083498395103,-11.753024929963155,11.603534140154643,0.2658176803976944,-0.14225882087459352,-0.03692744978506519
1.1720193518662017e-16,-1.9186450819461003,4.625524590269501,4.0,4.0,0.15,0.0,0.0,40.51933030186216,-6.221982221460538,15.147470598616833,0.2774575681872475,-0.07953577545444238,-0.006730258600540707
-1.5626924691549357e-16,-6.167366120359334,2.5581934425948005,4.0,4.0,0.15,0.0,0.0,34.252738572249996,-17.968258497155148,7.1872446859915256,0.2728595628287548,-0.2608356793084856,-0.044357788561202094
-3.235562306570556e-32,-4.705928597524978,4.705928597524979,4.0,4.0,0.15,0.0,0.0,34.31420442746331,-13.189015012030557,12.78339969216358,0.2687906789988013,-0.18212964034441428,0.010332628694775529
1.5626924691549352e-16,-2.5581934425947996,6.167366120359335,4.0,4.0,0.15,0.0,0.0,34.74356793558642,-6.9009422218244545,16.477477167365507,0.2734343471268112,-0.09890597487169682,0.04859439789053827
2.886520187451645e-16,1.2281833864524252e-15,6.666666666666669,4.0,4.0,0.15,0.0,0.0,35.42856767339733,-6.596500053807686e-05,17.95843527958265,0.2889826321782979,-0.01794925260792732,0.08081467824750593
-1.95336558644367e-16,-7.709207650449167,3.1977418032435008,4.0,4.0,0.15,0.0,0.0,28.70741365834208,-20.042094289370986,7.978501783045409,0.26759301740183855,-0.2960843286179126,-0.029963549126325414
-5.46964104205975e-32,-5.882410746906223,5.882410746906223,4.0,4.0,0.15,0.0,0.0,28.89210746456461,-14.725095566934003,14.141341041382207,0.26345685758168835,-0.2089159664631229,0.03533972133884932
1.9533655864436693e-16,-3.1977418032434994,7.709207650449167,4.0,4.0,0.15,0.0,0.0,29.397678146387523,-7.683664592172518,18.089931282936348,0.2669157078792552,-0.11437549950967583,0.0782729195291943
3.608150234314556e-16,1.6948506086861496e-15,8.333333333333334,4.0,4.0,0.15,0.0,0.0,30.084569480833977,-7.13542923353498e-05,19.425626171034946,0.28380792244023056,-0.013786008470312652,0.1108866227899794
-2.344038703732404e-16,-9.251049180539002,3.8372901638922,4.0,4.0,0.15,0.0,0.0,23.130485738386255,-21.782137526735863,8.705038809090816,0.24661708141894506,-0.31964677517619494,-0.019709265972524415
-6.548161810916602e-32,-7.058892896287467,7.058892896287467,4.0,4.0,0.15,0.0,0.0,23.493166563907412,-16.027183326015756,15.444204124448587,0.2462885114025779,-0.22784919080486837,0.04889322165334213
2.3440387037324033e-16,-3.837290163892199,9.251049180539,4.0,4.0,0.15,0.0,0.0,24.125092568304538,-8.3668700698556,19.64636241685058,0.25280314190348724,-0.12540662648459247,0.09339164967378862
4.329780281177467e-16,2.0000353511801762e-15,10.0,4.0,4.0,0.15,0.0,0.0,24.84920753346212,-7.618341409537514e-05,20.74031532251278,0.26984422938024233,-0.005913379333793362,0.12846470627449763
-2.7347118210211376e-16,-10.792890710628836,4.476838524540901,4.0,4.0,0.15,0.0,0.0,17.160401620320457,-22.886495882424473,9.283400801250325,0.21014600017865498,-0.34321643278498715,-0.005150641232610456
-6.162975822039155e-32,-8.235375045668711,8.235375045668713,4.0,4.0,0.15,0.0,0.0,17.736004194144197,-16.761195020618093,16.458834878000797,0.21375793571769286,-0.2441607049437998,0.06179252314443992
2.734711821021137e-16,-4.476838524540899,10.792890710628834,4.0,4.0,0.15,0.0,0.0,18.56924283537652,-8.747279392224572,20.80830004062942,0.22599814065841467,-0.1314616329126597,0.1050369316826826
5.051410328040378e-16,2.1664669967278456e-15,11.666666666666668,4.0,4.0,0.15,0.0,0.0,19.376424340160476,-7.939162692654842e-05,21.61372519171297,0.24639005304918626,0.0011040879353560538,0.14087717415058876
12.499999999999996,-4.625524590269503,1.9186450819461,4.0,4.0,0.15,0.0,0.0,42.21583871650162,-17.346915233049344,6.88324803436063,0.2731174613256827,-0.17423236904812425,-0.08393617445468762
12.5,-3.529446448143734,3.529446448143734,4.0,4.0,0.15,0.0,0.0,42.31726940316228,-12.794015787561685,12.607173353574705,0.2768186057220281,-0.12388296684660703,-0.056444558567968164
12.5,-1.9186450819461003,4.6255245902694995,4.0,4.0,0.15,0.0,0.0,42.78646184013802,-6.709532879307736,16.581410075429726,0.2890010453718853,-0.07175523618318433,-0.03320161612935625
12.499999999999996,-6.167366120359336,2.5581934425948005,4.0,4.0,0.15,0.0,0.0,36.19293384365773,-19.6509744032773,7.724365104247103,0.2738372003979687,-0.21950138424206006,-0.062207533698262464
12.499999999999996,-4.705928597524982,4.705928597524981,4.0,4.0,0.15,0.0,0.0,36.336006327442895,-14.378267987633699,13.92927332774444,0.2706910730451322,-0.15309740054835394,-0.024230217300797375
12.499999999999996,-2.5581934425948005,6.167366120359336,4.0,4.0,0.15,0.0,0.0,36.854343766686,-7.464732365690619,18.118237621992595,0.27704776738000764,-0.08588781222371153,0.003804140897887137
12.5,1.299190428646795e-15,6.666666666666669,4.0,4.0,0.15,0.0,0.0,37.6140388157014,-7.271002013898572e-05,19.794712047177292,0.29311956906799935,-0.02550874790674302,0.031460955476187664
12.499999999999996,-7.709207650449173,3.197741803243499,4.0,4.0,0.15,0.0,0.0,30.390427616193545,-21.920676880480844,8.582801019083885,0.26481237149084785,-0.25682879714191253,-0.04727905753085477
12.499999999999996,-5.882410746906226,5.882410746906224,4.0,4.0,0.15,0.0,0.0,30.655996367308607,-16.04946361548759,15.435856056752092,0.260402823240515,-0.17977356341536987,0.0010861440423566742
12.499999999999996,-3.197741803243502,7.709207650449173,4.0,4.0,0.15,0.0,0.0,31.257168630302164,-8.312210895702519,19.957757334957755,0.26501145770448564,-0.10047731861808243,0.034758600112765825
12.5,2.045643251220218e-15,8.333333333333334,4.0,4.0,0.15,0.0,0.0,32.03353650704493,-7.914664813050432e-05,21.54703170550451,0.2839382095243539,-0.024508837611752106,0.06335652543393355
12.499999999999996,-9.251049180539006,3.8372901638922006,4.0,4.0,0.15,0.0,0.0,24.539476221436384,-23.84551423227988,9.365499941055006,0.24590014138768612,-0.28602123610925106,-0.034965658799399946
12.499999999999996,-7.05889289628747,7.058892896287468,4.0,4.0,0.15,0.0,0.0,24.98486004324831,-17.48031772755919,16.863281516555215,0.24381574784220733,-0.20135757498571832,0.019766686557532366
12.499999999999996,-3.8372901638921997,9.251049180539002,4.0,4.0,0.15,0.0,0.0,25.72074833107389,-9.05664461583898,21.712362577007553,0.24975982345063583,-0.11249240718470734,0.05684351589936783
12.499999999999996,1.913144285460019e-15,10.0,4.0,4.0,0.15,0.0,0.0,26.546757841682666,-8.496742187974764e-05,23.131690051600334,0.2701165091752192,-0.02317736767070281,0.08477480059023457
12.5,-10.792890710628837,4.476838524540901,4.0,4.0,0.15,0.0,0.0,18.371235846713642,-25.1149780262943,9.979406032344539,0.21695767687184822,-0.3068853295056447,-0.021082250350833283
12.5,-8.235375045668713,8.235375045668711,4.0,4.0,0.15,0.0,0.0,19.030217875750985,-18.343545380284397,17.94790968311139,0.21879173838424115,-0.21529555479746326,0.03207357134076806
12.499999999999996,-4.4768385245408995,10.792890710628832,4.0,4.0,0.15,0.0,0.0,19.970894769088442,-9.502709672595529,22.994446710824363,0.22816057172377527,-0.11890172974199671,0.06724064264178112
12.499999999999996,7.177313142108575e-17,11.666666666666668,4.0,4.0,0.15,0.0,0.0,20.889066607039435,-8.892047812743956e-05,24.207877487386785,0.2511748120218136,-0.021486441294913446,0.09689164725567131
24.999999999999993,-4.625524590269501,1.9186450819460987,4.0,4.0,0.15,0.0,0.0,44.29983457272422,-18.962506391200634,7.615062241596948,0.27740984696823,-0.1497987288632649,-0.09169317648874971
25.0,-3.5294464481437346,3.529446448143733,4.0,4.0,0.15,0.0,0.0,44.48303843494431,-14.10637183024479,13.858576606027265,0.27800760168415606,-0.1088646012275889,-0.07268187590952363
25.0,-1.9186450819461014,4.625524590269501,4.0,4.0,0.15,0.0,0.0,45.03859708468174,-7.476569543851557,18.121812900857467,0.28836269133543174,-0.06959792523094008,-0.05624892108176904
24.999999999999993,-6.167366120359337,2.5581934425947987,4.0,4.0,0.15,0.0,0.0,38.108608816136424,-21.57707025799718,8.577885219635997,0.273431260549874,-0.18445772238641747,-0.07492682019068794
24.999999999999993,-4.7059285975249825,4.705928597524979,4.0,4.0,0.15,0.0,0.0,38.31572720921289,-15.942248568223494,15.400144237988526,0.2699797427595896,-0.1302251711613016,-0.050494608339047974
24.999999999999993,-2.5581934425948014,6.167366120359336,4.0,4.0,0.15,0.0,0.0,38.91431862335309,-8.376197889470777,19.955953250877936,0.2771576021926097,-0.07951357319089972,-0.030193024290787716
25.0,5.524181650072019e-16,6.666666666666667,4.0,4.0,0.15,0.0,0.0,39.7858485053971,-7.983497956739852e-05,21.73442434492745,0.2951935319261247,-0.03665375242907089,-0.003977233343379764
24.999999999999993,-7.709207650449169,3.1977418032434994,4.0,4.0,0.15,0.0,0.0,32.0845258555531,-24.00090572869026,9.519868386375315,0.26213381978607453,-0.21946462004605433,-0.059296197490388766
24.999999999999996,-5.882410746906226,5.882410746906223,4.0,4.0,0.15,0.0,0.0,32.407424118214934,-17.746682688820734,17.02815224641514,0.2579297501863107,-0.1538552488151377,-0.026938575382357305
24.999999999999993,-3.1977418032435017,7.7092076504491684,4.0,4.0,0.15,0.0,0.0,33.09832449256712,-9.314884348731308,21.948091913096683,0.26408068417964925,-0.0921768302028274,-0.001636685262451814
25.0,1.201075965381345e-15,8.333333333333332,4.0,4.0,0.15,0.0,0.0,34.016724686354124,-8.706543344319748e-05,23.70285664859417,0.2843293993179412,-0.0365065728063162,0.028162439425386432
24.999999999999993,-9.251049180539004,3.8372901638921997,4.0,4.0,0.15,0.0,0.0,25.974944972937685,-26.055516418761048,10.361877332163175,0.2439227935128451,-0.24972851936530208,-0.04486527717362816
24.999999999999993,-7.058892896287468,7.058892896287466,4.0,4.0,0.15,0.0,0.0,26.476573325722523,-19.29680810972242,18.52402917892223,0.24161509054295935,-0.17501590840329875,-0.006405181792942664
24.999999999999996,-3.8372901638922015,9.251049180539,4.0,4.0,0.15,0.0,0.0,27.315476576223816,-10.142764580253374,23.791754828030832,0.24827473211441772,-0.10390827013597544,0.022401714000468954
24.999999999999993,1.2607061568585411e-15,10.0,4.0,4.0,0.15,0.0,0.0,28.30851678643127,-9.355752782566008e-05,25.470276581064255,0.26952188487036477,-0.03775579377443171,0.05274613897918998
25.0,-10.79289071062884,4.476838524540899,4.0,4.0,0.15,0.0,0.0,19.527225450253614,-27.562405943690727,11.024777647347898,0.2192034505662,-0.27015851786728784,-0.03169802802618221
25.0,-8.235375045668714,8.235375045668711,4.0,4.0,0.15,0.0,0.0,20.24161899550767,-20.369758748614476,19.669203583124908,0.22079323040817406,-0.18896822413998615,0.006714167675704857
24.999999999999993,-4.4768385245408995,10.792890710628834,4.0,4.0,0.15,0.0,0.0,21.29063675822327,-10.70997424265721,25.180467936197545,0.22888254081478243,-0.11102846685959612,0.03490379149520492
24.999999999999993,4.1079266869950524e-16,11.666666666666668,4.0,4.0,0.15,0.0,0.0,22.394794926753963,-9.846273334284734e-05,26.80567891707441,0.2504029487488717,-0.03822236505385589,0.06669862971776097
37.49999999999999,-4.6255245902694995,1.9186450819460983,4.0,4.0,0.15,0.0,0.0,46.383830428946816,-20.578097549351927,8.346876448833264,0.2767759616471016,-0.12972604657389783,-0.09544914644127239
37.5,-3.5294464481437346,3.529446448143732,4.0,4.0,0.15,0.0,0.0,46.64880746672635,-15.4187278729279,15.109979858479823,0.2744405652658993,-0.09696791694032622,-0.0845784766058855
37.49999999999999,-6.167366120359337,2.558193442594799,4.0,4.0,0.15,0.0,0.0,40.02428378861513,-23.503166112717068,9.431405335024897,0.27170557734519535,-0.1553816672486018,-0.08246733508221653
37.49999999999999,-4.705928597524982,4.705928597524976,4.0,4.0,0.15,0.0,0.0,40.29544809098285,-17.506229148813286,16.87101514823261,0.26773034323210526,-0.11141050718777623,-0.0689658131524627
37.49999999999999,-2.5581934425948014,6.1673661203593335,4.0,4.0,0.15,0.0,0.0,40.97429348002021,-9.287663413250941,21.793668879763278,0.27589912390036864,-0.0750434028679774,-0.055038990613337425
37.5,-3.336323991816457e-16,6.666666666666666,4.0,4.0,0.15,0.0,0.0,41.957658195092776,-8.695993899581133e-05,23.674136642677603,0.29657082971818177,-0.04788034909778375,-0.030400565764281542
37.5,-7.709207650449168,3.1977418032434985,4.0,4.0,0.15,0.0,0.0,33.77862409491268,-26.081134576899682,10.456935753666734,0.2598833434537238,-0.18613291416716865,-0.06667348173353206
37.49999999999999,-5.882410746906222,5.882410746906221,4.0,4.0,0.15,0.0,0.0,34.158851869121264,-19.443901762153878,18.620448436078195,0.25615111793183154,-0.13116440404856852,-0.048441669592219974
37.49999999999999,-3.1977418032435003,7.709207650449165,4.0,4.0,0.15,0.0,0.0,34.93948035483205,-10.317557801760088,23.93842649123561,0.26407136104643475,-0.08583084282245292,-0.03063886339910202
37.5,1.4218134145651536e-16,8.333333333333332,4.0,4.0,0.15,0.0,0.0,35.9999128656633,-9.49842187558906e-05,25.858681591683826,0.285261518689525,-0.048017242619561994,0.0006109961080987044
37.49999999999999,-9.251049180539,3.837290163892198,4.0,4.0,0.15,0.0,0.0,27.410413724438992,-28.26551860524222,11.358254723271347,0.24196115270228408,-0.21518981959310357,-0.051079816425258974
37.5,-7.0588928962874675,7.058892896287466,4.0,4.0,0.15,0.0,0.0,27.96828660819674,-21.113298491885633,20.184776841289235,0.24037523728471374,-0.15094534900291431,-0.028450356612929585
37.49999999999999,-3.8372901638922,9.251049180538999,4.0,4.0,0.15,0.0,0.0,28.91020482137377,-11.228884544667766,25.87114707905411,0.24830080532202428,-0.0972282336069816,-0.007731033905329764
37.49999999999999,4.885053668125486e-16,9.999999999999998,4.0,4.0,0.15,0.0,0.0,30.07027573117988,-0.00010214763377157256,27.808863110528186,0.2688176427812359,-0.04998248445851077,0.02671718787148995
37.5,-10.792890710628837,4.476838524540899,4.0,4.0,0.15,0.0,0.0,20.6832150537936,-30.00983386108716,12.070149262351253,0.21859089782047234,-0.23576241578991208,-0.038698569187437394
37.5,-8.235375045668714,8.235375045668711,4.0,4.0,0.15,0.0,0.0,21.453020115264373,-22.39597211694456,21.390497483138432,0.2210750492103869,-0.16546908353102502,-0.014436184902363928
37.49999999999999,-4.476838524540901,10.792890710628836,4.0,4.0,0.15,0.0,0.0,22.61037874735809,-11.917238812718889,27.366489161570733,0.22900671112930596,-0.10474575297364942,0.007268949482447393
37.49999999999999,9.996123865185851e-16,11.666666666666666,4.0,4.0,0.15,0.0,0.0,23.90052324646849,-0.00010800498855825514,29.403480346762038,0.24709354231073272,-0.050548870675240644,0.04270320216018844
50.0,-4.625524590269503,1.9186450819460985,4.0,4.0,0.15,0.0,0.0,48.47165547327629,-22.062490305487668,8.815402002387298,0.27291213768064465,-0.11483387586223975,-0.09604594250699866
50.0,-1.9186450819461016,4.6255245902694995,4.0,4.0,0.15,0.0,0.0,49.557863867501304,-8.731156866242577,21.096155203098117,0.281829823214332,-0.0673205618585298,-0.08664614807628607
50.0,-6.167366120359335,2.558193442594798,4.0,4.0,0.15,0.0,0.0,41.96447906002285,-25.185882018839227,9.968525753280476,0.26872398484465604,-0.1319501923356571,-0.08478076541658632
50.0,-4.705928597524982,4.705928597524976,4.0,4.0,0.15,0.0,0.0,42.31724999096243,-18.695482124416447,18.016888783813474,0.2650165295526124,-0.09455096363229765,-0.08014910047352801
50.0,-2.5581934425948014,6.167366120359333,4.0,4.0,0.15,0.0,0.0,43.085069311119796,-9.851453557117102,23.434429334390373,0.275407604839036,-0.0677374463496605,-0.07237565100761323
50.0,-6.80460258635039e-16,6.666666666666665,4.0,4.0,0.15,0.0,0.0,44.143129337396836,-9.370495859672016e-05,25.510413410272246,0.2986177714096784,-0.055684620835754484,-0.05270971933960289
50.0,-7.70920765044917,3.197741803243499,4.0,4.0,0.15,0.0,0.0,35.46163805276415,-27.959717168009536,11.061234989705211,0.2583869236600025,-0.15897479634208664,-0.07006942298888938
50.0,-5.882410746906225,5.8824107469062215,4.0,4.0,0.15,0.0,0.0,35.922740771865264,-20.768269810707462,19.91496345144807,0.25518040598983344,-0.11170441050180444,-0.06313037124415866
50.0,-3.197741803243501,7.709207650449166,4.0,4.0,0.15,0.0,0.0,36.79897083874671,-10.946104105290093,25.806252543257017,0.26493146204653134,-0.07779616503550134,-0.051973861099828184
50.0,-1.5000803026728595e-16,8.333333333333334,4.0,4.0,0.15,0.0,0.0,37.948879891874256,-0.00010277657455104512,27.980087126153393,0.2870145945076381,-0.05727887561704649,-0.02399117317416888
50.0,-9.251049180539004,3.8372901638921992,4.0,4.0,0.15,0.0,0.0,28.819404207489132,-30.328895310786237,12.018715855235529,0.24129133386386545,-0.18682633144141086,-0.05528097188434216
50.0,-7.058892896287468,7.058892896287466,4.0,4.0,0.15,0.0,0.0,29.45998008753766,-22.566432893429077,21.60385423339586,0.24078488584735128,-0.13126705472986966,-0.045196811117274985
50.0,-3.8372901638922,9.251049180538999,4.0,4.0,0.15,0.0,0.0,30.505860584143107,-11.918659090651143,27.937147239211104,0.24979098050064813,-0.09002631586631094,-0.03135200570045008
50.0,4.232631675884448e-17,9.999999999999998,4.0,4.0,0.15,0.0,0.0,31.76782603940043,-0.00011093164155594505,30.20023783961574,0.26876106922339016,-0.060191266536470715,0.001026413697260642
